"","IaStar","EaStar"
"90",3.91957751970729e-06,3.07160146223825e-06
"91",1.00101723407233e-05,7.463833260926e-06
"92",3.09872347464762e-06,2.58434372609774e-06
"93",3.24630014386155e-06,2.69859316137295e-06
"94",5.72843762552555e-06,4.61674917430544e-06
"95",1.73395277039243e-06,1.48509393537539e-06
"96",5.43554899554016e-06,4.34020077366752e-06
"97",1.04065899699102e-05,7.43735962962004e-06
"98",7.66107591107309e-06,5.70186162771764e-06
"99",1.39897105764812e-05,1.00273992459428e-05
"100",1.25782682438793e-05,9.41736250120524e-06
"101",1.02960771008279e-05,7.64168067508557e-06
"102",9.49817152236782e-06,7.33863126036798e-06
"103",1.33982874661346e-05,9.77682625716629e-06
"104",4.27225604299999e-06,3.32496526053151e-06
"105",6.9919007408111e-06,5.178869297874e-06
"106",3.72582448876167e-06,3.23281614571764e-06
"107",5.55472597049788e-06,4.48162386609772e-06
"108",3.70993707384257e-06,3.03203929732047e-06
"109",6.69761957743654e-06,5.28800643652626e-06
"110",2.41576220589032e-06,2.08324491721607e-06
"111",5.76554734404912e-06,4.27526272367692e-06
"112",6.65115530129264e-06,4.98323293763822e-06
"113",3.72775175273731e-06,3.15794929049008e-06
"114",7.39899014623191e-06,5.48165422775992e-06
"115",8.42859547393522e-06,6.41274899174031e-06
"116",7.58805419043605e-06,5.70870874126364e-06
"117",6.2216661040773e-06,4.70135644826828e-06
"118",5.53802107190597e-06,4.19514789555619e-06
"119",5.18527189621342e-06,4.12310247851677e-06
"120",5.77991382751127e-06,4.40564100598115e-06
"121",4.33880419346802e-06,3.24216862732732e-06
"122",4.31979375285464e-06,3.63667133235824e-06
"123",6.55977934923136e-06,4.98870730271905e-06
"124",5.59224788565949e-06,4.26201496400706e-06
"125",6.17654916671897e-06,4.73033014476328e-06
"126",3.94848186065016e-06,3.18483636731185e-06
"127",8.90452112423205e-06,6.83074900968204e-06
"128",5.21337792919859e-06,4.00814077647004e-06
"129",8.95898155852587e-06,6.6253126202235e-06
"130",7.87957246636568e-06,5.95258743642e-06
"131",5.97366452795875e-06,4.62068036176712e-06
"132",1.18392462225217e-05,8.80338188417847e-06
"133",3.4466444970591e-06,2.74726266921787e-06
"134",1.59607881680189e-05,1.12545001183713e-05
"135",5.12416268654341e-06,4.02567992572652e-06
"136",1.2277022763044e-05,8.64834972699947e-06
"137",3.59755987809524e-06,2.72160237069719e-06
"138",4.09582408066306e-06,3.05653544735811e-06
"139",1.33859394935377e-05,9.9163582594863e-06
"140",6.70447405323812e-06,5.14837044006613e-06
"141",1.51958795688261e-05,1.04873054953909e-05
"142",4.44959493452573e-06,3.70298615447894e-06
"143",1.29331141359682e-05,9.04664377604406e-06
"144",4.68982521302179e-06,3.51335905387059e-06
"145",8.67106798101233e-06,6.25349361747713e-06
"146",9.35479963634449e-06,6.89003656358209e-06
"147",3.55648731265497e-06,3.15953080590981e-06
"148",3.78990638582705e-06,2.92372038614905e-06
"149",4.29201275527101e-06,3.06573575575908e-06
"150",7.79636117364583e-06,5.46076416073525e-06
"151",3.34501759794569e-06,2.6522557253837e-06
"152",8.59841267646899e-06,6.61842347647093e-06
"153",5.60956250730753e-06,4.23931858543458e-06
"154",5.046582111827e-06,3.67861179205717e-06
"155",1.13452240413063e-05,8.0135670843834e-06
"156",1.10304725409294e-05,7.97353134950215e-06
"157",3.99542772576925e-06,3.28520801310825e-06
"158",1.06805330179821e-05,7.92659990742952e-06
"159",1.38845227391669e-05,9.86334582927231e-06
"160",2.05111118174792e-06,1.79300280998617e-06
"161",5.59674010895227e-06,4.43047123205714e-06
"162",5.03012882997696e-06,3.81979901507352e-06
"163",6.78640007077233e-06,5.60224509420557e-06
"164",3.29251107498766e-06,2.686602031005e-06
"165",1.0406285701182e-05,7.7239894329816e-06
"166",2.05515848512271e-06,1.84219402647368e-06
"167",5.25657140221088e-06,3.98777730131633e-06
"168",1.04265250257925e-05,7.39036610944759e-06
"169",7.4432252156796e-06,5.68492530187994e-06
"170",5.06755542260669e-06,3.95626075421883e-06
"171",2.2260942880829e-06,2.01094612402436e-06
"172",5.49165632015498e-06,4.25998826335074e-06
"173",5.79181399759665e-06,4.59433505519007e-06
"174",1.30803180796816e-05,1.00318226891302e-05
"175",8.85533625135097e-06,6.6857910496359e-06
"176",5.66580713789307e-06,4.35676142428572e-06
"177",3.51589589800377e-06,2.85002944952998e-06
"178",3.45997314851074e-06,3.0710488718282e-06
"179",4.8867121613371e-06,4.02551853565167e-06
"180",3.97388775580443e-06,3.31424188663232e-06
"181",7.98536837001953e-06,5.72150614324506e-06
"182",7.50288018163359e-06,6.16245352281082e-06
"183",6.079180390822e-06,4.7497600622874e-06
"184",8.8906641860859e-06,6.28683455602468e-06
"185",3.3487707970515e-06,2.66743392726107e-06
"186",9.34636784685346e-06,7.13220696213066e-06
"187",3.75061007768212e-06,3.18455773782989e-06
"188",1.5366608236662e-05,1.13077820745238e-05
"189",1.01166412867952e-05,7.59397163028426e-06
"190",5.38758554780517e-06,3.92791636608115e-06
"191",8.65891100661102e-06,6.60018932585123e-06
"192",3.89386513539614e-06,3.07787174995376e-06
"193",8.20621493356503e-06,6.05082340470192e-06
"194",3.57427991936306e-06,2.90561007689746e-06
"195",9.30710376158372e-06,6.67726824037708e-06
"196",1.03103597617271e-05,7.46456572306651e-06
"197",4.19931463028198e-06,3.55965567306013e-06
"198",1.02235291279118e-05,7.41531618027109e-06
"199",4.68439090861775e-06,3.70510952670839e-06
"200",5.68166454334971e-06,4.27750620412603e-06
"201",6.10721472970806e-06,4.82968984712278e-06
"202",5.06736162434628e-06,4.37196611631212e-06
"203",4.66771028300996e-06,3.99772438920488e-06
"204",7.26771429964331e-06,5.48817037811651e-06
"205",1.13807092975311e-05,7.70210947096717e-06
"206",2.39933716747229e-06,2.19941537691734e-06
"207",3.57598032885924e-06,2.87572474433133e-06
"208",5.72235759957197e-06,4.56411279052716e-06
"209",6.77284639812483e-06,5.2149067633999e-06
"210",3.65587460488126e-06,2.909992951495e-06
"211",4.65572700993791e-06,3.5515660940411e-06
"212",4.52553614193022e-06,3.58147263099314e-06
"213",6.52004692295514e-06,4.90303299246817e-06
"214",1.68968827609805e-05,1.20127860274823e-05
"215",4.20091200235912e-06,3.45131778728393e-06
"216",2.85788921809498e-06,2.43606076040927e-06
"217",5.15030494532312e-06,3.89444247794091e-06
"218",1.38367276652187e-05,9.90175336573744e-06
"219",4.96029508914063e-06,3.98246276027975e-06
"220",4.92197912771774e-06,3.78245069731755e-06
"221",1.29873506064316e-05,9.05095183236123e-06
"222",4.45069958575198e-06,3.43023162254483e-06
"223",6.64810205980324e-06,4.93127541594431e-06
"224",6.06916948103337e-06,4.58031058652153e-06
"225",7.25817281636163e-06,5.22247020961603e-06
"226",2.1834527887971e-06,1.89948501118676e-06
"227",9.59574827551946e-06,7.24607305371296e-06
"228",1.18375694098055e-05,8.30724392940178e-06
"229",2.87581556063976e-06,2.24369344665589e-06
"230",4.24488322876637e-06,3.32570039714779e-06
"231",9.73768559206806e-06,7.07508960326565e-06
"232",2.02662519772235e-05,1.33002022798831e-05
"233",4.69022533188089e-06,3.4769239050462e-06
"234",4.81055177362884e-06,3.84416063579662e-06
"235",4.90810151152702e-06,3.76828442729485e-06
"236",5.47720018633339e-06,4.19525043849693e-06
"237",3.56816965384761e-06,2.8495601462224e-06
"238",1.18417818178377e-05,8.50612014801841e-06
"239",2.90322874101986e-06,2.40291058805902e-06
"240",5.30979641295019e-06,4.09045240570711e-06
"241",4.83976447392794e-06,3.90236285545373e-06
"242",8.10682710142513e-06,6.68119340432575e-06
"243",5.27183273863424e-06,4.11989360307987e-06
"244",5.25781089678296e-06,3.84381254057446e-06
"245",4.48809398385908e-06,3.73153071879575e-06
"246",1.73782755322235e-05,1.19387298880207e-05
"247",1.04457812963936e-05,7.7875830601562e-06
"248",5.27351331909835e-06,4.00047323934014e-06
"249",5.44780751990926e-06,4.15535083509421e-06
"250",3.04973776553438e-06,2.51109646143013e-06
"251",3.71805521001344e-06,2.88968166712452e-06
"252",6.04592807055568e-06,4.78053647307507e-06
"253",6.60043570226848e-06,5.06449694908861e-06
"254",5.41276602951592e-06,4.10811107034503e-06
"255",7.14399060740259e-06,5.75582307882713e-06
"256",3.25501024038229e-06,2.70320271899167e-06
"257",1.04453602477767e-05,7.02604576459469e-06
"258",3.10757687927156e-06,2.4836569492715e-06
"259",3.64146146512077e-06,2.87332404752769e-06
"260",7.70526889725057e-06,5.78560062579088e-06
"261",2.74265681627013e-06,2.24767225972114e-06
"262",1.11871447261506e-05,8.41821120640844e-06
"263",7.73866388872934e-06,5.86030412503727e-06
"264",5.82863409330101e-06,4.74678404444551e-06
"265",4.01183086588525e-06,3.46897858812829e-06
"266",3.65406638814849e-06,2.86406993829856e-06
"267",5.89375871209325e-06,4.42623164137983e-06
"268",8.46001777885558e-06,6.07603943865468e-06
"269",6.31319131616475e-06,4.7673320548507e-06
"270",1.06433067614953e-05,7.75356223016286e-06
"271",9.43655230973735e-06,7.15711240842564e-06
"272",6.32649282530299e-06,4.99827079779205e-06
"273",8.88955385626549e-06,6.50897780166578e-06
"274",1.65918205499847e-06,1.53913200951431e-06
"275",3.69702306010493e-06,2.87691383457041e-06
"276",3.52780984355509e-06,2.926540121789e-06
"277",3.36974205499635e-05,2.2800705169684e-05
"278",1.02159232188673e-05,8.25556641816097e-06
"279",1.22563897978965e-05,8.73993205409178e-06
"280",7.48139342153375e-06,6.11831415771342e-06
"281",6.07093107958778e-06,4.79751904383474e-06
"282",8.1281656752484e-06,6.10963983689031e-06
"283",2.33078559283525e-06,1.95963173473844e-06
"284",9.24509839940624e-06,6.82904592888602e-06
"285",8.64644972881621e-06,6.43243711283746e-06
"286",9.39620131291805e-06,6.82101111315914e-06
"287",4.70810483998315e-06,3.48448821430342e-06
"288",4.57293801923558e-06,3.74615997140219e-06
"289",3.59118738579838e-06,2.84441773535492e-06
"290",3.38154568708369e-06,2.78141494678017e-06
"291",5.82147488982575e-06,4.38037902991333e-06
"292",7.17673774749043e-06,5.66344719922983e-06
"293",9.59779660593594e-06,7.51041618901418e-06
"294",1.35346261610419e-05,9.59246389278514e-06
"295",2.35671314952974e-06,2.04652863682737e-06
"296",5.47520074591745e-06,4.25486628857249e-06
"297",5.72042616698874e-06,4.63026892718919e-06
"298",3.78186089229461e-06,3.10018725556335e-06
"299",5.36643137404206e-06,4.12250970208676e-06
"300",4.69180221053566e-06,3.5483708584128e-06
"301",2.5579824049926e-06,2.08826098271453e-06
"302",1.17672588342807e-05,8.51967553473166e-06
"303",2.55026228205843e-06,2.24616434689611e-06
"304",7.09600977315371e-06,5.34147868169405e-06
"305",2.85093669581561e-06,2.45356741924389e-06
"306",3.93285520665639e-06,3.35056931748892e-06
"307",7.90780026452731e-06,6.12546031621901e-06
"308",3.16727629281939e-06,2.53045963863333e-06
"309",8.41039789836725e-06,6.09718109511094e-06
"310",4.25474171436169e-06,3.34614779909016e-06
"311",4.70150289900704e-06,3.87721770608435e-06
"312",9.00339394776612e-06,6.9811563718546e-06
"313",1.14721249890247e-05,8.59911741096929e-06
"314",4.91311814648772e-06,3.63887427185512e-06
"315",6.02679611837406e-06,4.63400418195513e-06
"316",2.74818057294847e-06,2.270302151472e-06
"317",1.05695128459e-05,7.90842829136436e-06
"318",7.06614499604203e-06,5.40468477874559e-06
"319",8.08812996294607e-06,5.77472231978487e-06
"320",7.61654174821812e-06,6.05638969522869e-06
"321",2.29211558694246e-06,1.92492530516879e-06
"322",4.19737677518097e-06,3.57208420258599e-06
"323",3.33487220681848e-06,2.70815974863103e-06
"324",2.11299465473487e-05,1.4617509417345e-05
"325",6.53382578544123e-06,5.191313139604e-06
"326",3.41524231034558e-06,2.70897667090476e-06
"327",6.85523758637576e-06,5.16966216674296e-06
"328",6.88428654432095e-06,5.3620231354267e-06
"329",9.55550500131498e-06,6.99165299477424e-06
"330",6.3147197541447e-06,5.08222414632496e-06
"331",5.19825776103086e-06,3.9263365865695e-06
"332",1.20329155743419e-05,8.46120792174049e-06
"333",6.93113828860314e-06,5.22247236612562e-06
"334",2.95700341073544e-06,2.49311529996745e-06
"335",1.41332972172291e-05,1.06704703791718e-05
"336",3.48676071810888e-06,2.81614663632879e-06
"337",4.20291086320659e-06,3.4433580358395e-06
"338",5.74346865988277e-06,4.42721488934003e-06
"339",8.07828982478993e-06,6.0923715942972e-06
"340",4.21118002502235e-06,3.14235587181291e-06
"341",5.85600247548271e-06,4.73184877217476e-06
"342",8.12009822636283e-06,5.87365511146582e-06
"343",5.61340911727406e-06,4.39315539746508e-06
"344",8.96105443833501e-06,6.78386560467528e-06
"345",1.31372412252448e-05,8.90030270074759e-06
"346",8.23385658062183e-06,5.84126406828811e-06
"347",6.24382139918443e-06,5.10492275428513e-06
"348",5.02327394716816e-06,3.82563844620527e-06
"349",5.4711211813333e-06,4.43957388216798e-06
"350",2.25752314385498e-06,1.97607501479639e-06
"351",4.71903740004969e-06,4.00945799812446e-06
"352",3.90827174822171e-06,3.14505694994977e-06
"353",5.61348992134664e-06,4.43085815288104e-06
"354",5.11198769083436e-06,3.89283955767486e-06
"355",1.84630319320014e-06,1.5803108637029e-06
"356",6.26828488767201e-06,5.01746748221188e-06
"357",1.32134602936623e-05,9.49833059587158e-06
"358",7.89424066818232e-06,6.02523950572922e-06
"359",2.19564591579333e-05,1.51493746537623e-05
"360",5.65223616500279e-06,4.30359774266401e-06
"361",1.64636387358238e-05,1.09673083089216e-05
"362",1.81944929702353e-06,1.52862786480756e-06
"363",5.41953319613918e-06,4.01873253830489e-06
"364",3.63640725236388e-06,2.72967641278073e-06
"365",6.72486661108739e-06,5.12843257623375e-06
"366",7.88527487806418e-06,6.31839245157822e-06
"367",4.32003526267091e-06,3.4766556665356e-06
"368",4.68509290982373e-06,3.74328145272676e-06
"369",7.51514934124954e-06,5.59349348489195e-06
"370",8.21388231076384e-06,5.84188503513986e-06
"371",7.60767759241034e-06,5.72487917819522e-06
"372",8.59360986325566e-06,6.73905279143032e-06
"373",9.79423193590205e-06,7.18337760332209e-06
"374",1.0206499621677e-05,7.83179456813677e-06
"375",5.40412100206933e-06,3.88598467997365e-06
"376",6.46722795677742e-06,4.98117500935635e-06
"377",6.05109072636385e-06,4.70074802684371e-06
"378",1.07962162695121e-05,8.24509806158535e-06
"379",8.96777804331185e-06,6.84114763056992e-06
"380",2.95128636272923e-06,2.56007752708789e-06
"381",3.31980025423773e-06,2.68660014965679e-06
"382",5.17773500836536e-06,4.28974071275752e-06
"383",9.25845075660008e-06,6.75117052171006e-06
"384",4.4967027401451e-06,3.5010367353603e-06
"385",2.47348140502402e-06,2.05537452292515e-06
"386",6.41284735559783e-06,4.92455663098915e-06
"387",1.09743151437533e-05,7.48792020911267e-06
"388",2.31680984791916e-06,1.82460322433262e-06
"389",1.1662544752395e-05,8.0528552304216e-06
"390",8.5862522283604e-06,6.30176388144521e-06
"391",3.63532245117135e-06,3.05637993794577e-06
"392",2.93170056973396e-06,2.34966821178542e-06
"393",2.30851993461264e-06,1.91002317729258e-06
"394",4.23688470989318e-06,3.3286195912765e-06
"395",7.2203574463743e-06,5.52632640183635e-06
"396",7.98108547298311e-06,5.81935729747221e-06
"397",2.95992417159583e-06,2.53621344739514e-06
"398",5.83849168255555e-06,4.51185560270535e-06
"399",7.97269243342562e-06,5.8843633386217e-06
"400",4.38567537923914e-06,3.57351940202316e-06
"401",4.14465328186491e-06,3.42517583605197e-06
"402",3.52469446928187e-06,3.08711474193068e-06
"403",3.66243952931744e-06,2.72103057743824e-06
"404",5.34899807974839e-06,4.02468159396101e-06
"405",6.7848103992472e-06,5.09722933707229e-06
"406",1.04834050931632e-05,7.89512801748639e-06
"407",6.65971935458456e-06,5.01821170433024e-06
"408",5.11404732537433e-06,3.87008867660018e-06
"409",3.1795639099745e-06,2.69536422177854e-06
"410",1.01620648087265e-05,7.50801978738728e-06
"411",1.12981844124888e-05,8.50231491394374e-06
"412",4.8968606531111e-06,3.93419086932188e-06
"413",5.92691409930919e-06,4.91491786050723e-06
"414",7.13170575191447e-06,5.24614546307918e-06
"415",7.63070908585294e-06,5.70130913227075e-06
"416",4.10087926824004e-06,3.26707124949319e-06
"417",3.57746562567472e-06,2.94507717878226e-06
"418",1.07261628837372e-05,8.13905171315198e-06
"419",5.92798932611794e-06,4.20050311542166e-06
"420",3.30879868168611e-06,2.85891067456995e-06
"421",3.97369259907199e-06,3.36695756452956e-06
"422",6.08688337392851e-06,4.49376748798222e-06
"423",5.8429025609354e-06,4.48451338183425e-06
"424",1.31289422254338e-05,9.13663070220582e-06
"425",3.63593836309609e-06,2.90536576559577e-06
"426",2.25903592708918e-06,1.93834853912162e-06
"427",1.7088768444664e-05,1.19715685751723e-05
"428",6.72723003653226e-06,4.94645682029917e-06
"429",6.61205342045993e-06,4.90138990993479e-06
"430",5.95379060947632e-06,4.40306195925789e-06
"431",1.05904681587411e-05,7.26278410475813e-06
"432",5.80549741501187e-06,4.61830574979637e-06
"433",1.03685930393305e-05,7.30585701061731e-06
"434",8.93712298621692e-06,6.876391697098e-06
"435",3.90283530443093e-06,3.12337378745065e-06
"436",2.55775180787046e-06,1.94711636294669e-06
"437",2.75528017539167e-06,2.24907784949909e-06
"438",9.35177430295833e-06,7.19511224136652e-06
"439",1.0765736527075e-05,7.97740102122699e-06
"440",7.55034419566247e-06,6.06356734886886e-06
"441",6.3516923260126e-06,4.76680062984168e-06
"442",4.36783074742968e-06,3.7913367642004e-06
"443",4.3372026766323e-06,3.3385280941083e-06
"444",5.82283639294132e-06,4.74060636139416e-06
"445",4.41901453511665e-06,3.44942338591965e-06
"446",1.73232179129178e-05,1.13017255839891e-05
"447",1.17918879992148e-05,8.38531949376169e-06
"448",4.42809047631552e-06,3.3251272995858e-06
"449",7.08525825176031e-06,5.54173145753594e-06
"450",1.53673124083519e-05,1.03691112079132e-05
"451",4.14669786117817e-06,3.40076700604985e-06
"452",1.0099315283692e-05,7.50271126280046e-06
"453",7.61899689007547e-06,5.61090060666759e-06
"454",2.03149385062431e-05,1.42954632421533e-05
"455",1.5257702466918e-05,1.07971199682362e-05
"456",2.635470518442e-06,2.0380715846396e-06
"457",4.57157411945924e-06,3.63869545799786e-06
"458",1.05615230595246e-05,7.2182313695638e-06
"459",9.45634271175984e-06,6.86337550769211e-06
"460",4.09458593009734e-06,3.26463390311222e-06
"461",1.07233834049305e-05,8.03841526796224e-06
"462",2.23123423729817e-06,1.99387684244783e-06
"463",5.92183299185534e-06,4.95176506188183e-06
"464",5.0560708894418e-06,4.04695337225601e-06
"465",6.90112842249701e-06,5.31971791247874e-06
"466",5.9904241530832e-06,4.69809521053372e-06
"467",1.07502486601676e-05,7.93868697965751e-06
"468",5.32154892732419e-06,4.26851851714983e-06
"469",2.85764981829082e-06,2.42904585156929e-06
"470",4.300714411638e-06,3.55632477273755e-06
"471",7.34763910059803e-06,5.39205156322714e-06
"472",2.19142737665833e-05,1.53675298804588e-05
"473",4.80946455056821e-06,3.68119632790897e-06
"474",4.97127926053111e-06,3.93935202172239e-06
"475",1.8211181238982e-06,1.53398295911893e-06
"476",8.61396786636554e-06,6.1417380245316e-06
"477",5.61602226014072e-06,4.42843249255849e-06
"478",3.81446755033718e-06,2.98286606000256e-06
"479",2.7056804995975e-06,2.25438134216138e-06
"480",6.27155331963463e-06,4.82459278741417e-06
"481",7.31074479836077e-06,5.51186005823284e-06
"482",1.23704158729828e-05,8.90580292033868e-06
"483",6.63070143694245e-06,4.95139570000662e-06
"484",7.50666102011863e-06,5.65792201191731e-06
"485",1.68848295241764e-06,1.53027862601135e-06
"486",1.41327434963219e-06,1.2903766782831e-06
"487",1.28539488109033e-05,9.80406188815636e-06
"488",7.58838091847638e-06,5.49524337345498e-06
"489",1.06519518714359e-05,7.32840959077783e-06
"490",7.3659020804558e-06,5.8648263547515e-06
"491",8.41876898835334e-06,6.0802957449589e-06
"492",1.97545861690271e-06,1.78135800713265e-06
"493",6.94003157220312e-06,5.07159138924641e-06
"494",5.63822672545807e-06,4.37514168023486e-06
"495",5.39080657235195e-07,5.51360750618646e-07
"496",8.16780116509752e-06,5.89288914446917e-06
"497",3.22641959986926e-06,2.53492429342612e-06
"498",1.38761403774324e-05,1.00124779465101e-05
"499",3.56916792930836e-06,2.81140186531806e-06
"500",4.83707581132606e-06,3.53734131751033e-06
"501",4.10011215944232e-06,3.17486982717186e-06
"502",4.97520629542079e-06,3.76474789742348e-06
"503",1.63332013797872e-05,1.17345032906353e-05
"504",6.39097861983758e-06,4.92844556634516e-06
"505",2.98976549580589e-06,2.45690836985823e-06
"506",4.70490658648411e-06,4.03170595922497e-06
"507",1.05722524224581e-05,7.51526146885235e-06
"508",6.32203760141499e-06,4.79764973157462e-06
"509",2.49705289725128e-06,2.07561690787355e-06
"510",6.73382873491357e-06,4.85684299881936e-06
"511",1.75143291052417e-05,1.17053142381195e-05
"512",6.24992604867012e-06,4.5540500652488e-06
"513",7.87043275328968e-06,5.72451125489501e-06
"514",5.47457454016145e-06,4.23128133718152e-06
"515",6.66094997086297e-06,5.00792967827353e-06
"516",8.17130617891174e-06,6.38903451902938e-06
"517",4.17100430258033e-06,3.13240214604943e-06
"518",4.91428044041643e-06,3.87750232130099e-06
"519",4.67105609728189e-06,3.51985281122879e-06
"520",4.08972234698837e-06,3.40666535067961e-06
"521",8.30914335082922e-06,6.12471669531867e-06
"522",4.21531742221807e-06,3.30831493279185e-06
"523",1.01752040632786e-05,7.43611408944967e-06
"524",4.0564657824632e-06,3.16699190626027e-06
"525",5.7844501562506e-06,4.44441278371748e-06
"526",2.1403844823366e-05,1.49559485716279e-05
"527",1.10958601857426e-05,8.47479480481308e-06
"528",7.64290585631585e-06,6.36207309399947e-06
"529",5.40934288628759e-06,4.35417915010539e-06
"530",4.29668479557238e-06,3.34086908345071e-06
"531",8.47682849022962e-06,6.08701159121235e-06
"532",2.3986040809456e-06,1.99512746283929e-06
"533",3.65808130548077e-06,2.83292517439059e-06
"534",9.06477775282553e-06,6.79560035345499e-06
"535",2.51585147026164e-06,2.1633041720459e-06
"536",5.98762564324048e-06,4.40520574956441e-06
"537",4.20296558792618e-06,3.30128908958268e-06
"538",2.59412024408978e-06,2.17459045568474e-06
"539",7.9358379143627e-06,6.3547520968261e-06
"540",1.7637270081148e-05,1.33379116194986e-05
"541",5.48996997415467e-06,4.12391713293054e-06
"542",6.64691373910896e-06,5.23821077399412e-06
"543",4.36888385551856e-06,3.47829396289065e-06
"544",5.58668369331974e-06,4.31016784156022e-06
"545",2.95018562416731e-06,2.47939476740731e-06
"546",4.2998387730423e-06,3.30003341505242e-06
"547",7.85931726445059e-06,5.80573440811878e-06
"548",5.65621518062148e-06,4.51018441922382e-06
"549",1.28523226113424e-05,8.73602915992695e-06
"550",5.83334717466431e-06,4.60794728281685e-06
"551",3.75009750906024e-06,2.98244916670273e-06
"552",4.61490300712237e-06,3.50742638299397e-06
"553",6.506369156053e-06,4.69200678923035e-06
"554",8.51214003837519e-06,6.40308463045053e-06
"555",2.48415783634911e-06,2.12202394668657e-06
"556",1.43230445335788e-05,1.05537960773838e-05
"557",1.61570637164375e-05,1.09082229819302e-05
"558",2.78352812090913e-06,2.2600582232915e-06
"559",7.31780458255223e-06,5.46973060069065e-06
"560",1.52114890116468e-05,1.13634082353808e-05
"561",5.12344942760275e-06,3.67424727767801e-06
"562",6.46202528205162e-06,4.97276901429218e-06
"563",2.84858434354804e-06,2.2959293427138e-06
"564",1.42014386060437e-05,1.05607081044824e-05
"565",6.70563046019769e-06,4.98087914496157e-06
"566",2.54578028311329e-06,2.10704212018586e-06
"567",6.78793270793427e-06,5.15186577447258e-06
"568",6.05139767534575e-06,4.61750319629909e-06
"569",8.7651691341487e-06,6.50336034451384e-06
"570",1.85240510041001e-06,1.51293499878678e-06
"571",5.58407500257151e-06,4.05526236174366e-06
"572",2.34441467996865e-06,1.90822818142162e-06
"573",4.80547095081906e-06,3.90005605340129e-06
"574",8.76208520434389e-06,6.56246274718782e-06
"575",2.59548564635019e-06,2.11246938298809e-06
"576",4.0353220257634e-06,3.31503554473294e-06
"577",2.30210823306218e-06,1.84025143976531e-06
"578",2.89632760542873e-06,2.56111416624909e-06
"579",1.81618490047071e-05,1.25021699975244e-05
"580",8.29708818596112e-06,5.96717948629866e-06
"581",9.04535220342941e-06,6.42850446146203e-06
"582",6.49173149364834e-06,5.05537534742576e-06
"583",3.26378176582838e-06,2.79492001027104e-06
"584",4.70659859096956e-06,4.05749843397817e-06
"585",6.71175820507118e-06,5.33484921562722e-06
"586",8.64428608220973e-06,7.04984956347155e-06
"587",4.05841868572616e-06,3.09962209568577e-06
"588",5.62521920603516e-06,4.46563711056413e-06
"589",6.28528232906894e-06,4.95993368936407e-06
"590",7.61400130608815e-06,5.60454780040463e-06
"591",3.22020073806573e-06,2.43725989878378e-06
"592",5.22266317001389e-06,3.99127394041505e-06
"593",2.74553294443432e-06,2.31959383055808e-06
"594",1.58523349731505e-05,1.14840960722203e-05
"595",1.30305246670302e-05,8.89793809900923e-06
"596",3.57404460918731e-06,2.89344404728974e-06
"597",7.15049365172137e-06,5.2464866926773e-06
"598",6.65376101213699e-06,4.99281549177351e-06
"599",3.30509315420283e-06,2.70017791794271e-06
"600",1.0168857716783e-05,7.48424338399967e-06
"601",8.64056820036613e-06,6.52085573881031e-06
"602",2.89679704328001e-06,2.46619521236166e-06
"603",5.50435253482892e-06,4.38651959308289e-06
"604",5.73260452029931e-06,4.57254261577791e-06
"605",4.67476784748809e-06,3.57215820499065e-06
"606",1.08158594834811e-05,7.79108658401107e-06
"607",1.36076029401484e-05,9.60671031290836e-06
"608",7.78819179025956e-06,5.91972081587281e-06
"609",2.89160812163865e-06,2.55255027800146e-06
"610",4.67347457792046e-06,3.65186999889468e-06
"611",4.85563601435735e-06,3.78050191704467e-06
"612",4.6678507315505e-06,3.67329432340284e-06
"613",6.96654271009054e-06,5.24352564786492e-06
"614",9.25254018707747e-06,6.56762252414481e-06
"615",1.95103518535527e-06,1.81368248808237e-06
"616",8.94044263304648e-06,6.71369267015956e-06
"617",7.21974961732947e-06,5.46262409312953e-06
"618",2.11539926416008e-05,1.46952600140713e-05
"619",4.41271565688752e-06,3.34903568041933e-06
"620",1.05892928778984e-05,8.03708264058851e-06
"621",1.00277110365201e-05,7.60705144509934e-06
"622",7.7731832278976e-06,5.40145190904255e-06
"623",1.58126519412433e-06,1.37376573783781e-06
"624",1.48928762406275e-06,1.29187790776376e-06
"625",6.51252951982926e-06,5.2450058145174e-06
"626",9.99820348140706e-06,7.21683598455278e-06
"627",2.66997149350322e-06,2.15385481822663e-06
"628",6.23146808493842e-06,4.72982275111639e-06
"629",5.78595557258447e-06,4.3721696661642e-06
"630",3.41215799495667e-06,2.87650557329519e-06
"631",8.84371519288867e-06,6.3377384907892e-06
"632",6.65348950463761e-06,4.97024823491178e-06
"633",1.51476909313715e-05,1.11694497187877e-05
"634",8.00685257982553e-06,6.1777723505661e-06
"635",1.82783818091663e-05,1.28501779450824e-05
"636",6.82866623763418e-06,5.04348590640106e-06
"637",2.00001937005338e-06,1.61355881027608e-06
"638",5.88258579930205e-06,4.66881650426336e-06
"639",6.76974893531856e-06,4.92205075196091e-06
"640",8.34711312118435e-06,6.66535493874646e-06
"641",5.17855244822969e-06,3.47803931079272e-06
"642",7.9637383765297e-06,6.01027558392879e-06
"643",7.18535800993569e-06,5.7958320148125e-06
"644",9.17774371636994e-06,6.79613073873314e-06
"645",3.90408923143022e-06,3.00176452884005e-06
"646",1.03955646426254e-05,7.30017466462648e-06
"647",4.44906132308056e-06,3.62094588368122e-06
"648",2.30380212590846e-05,1.59541090911156e-05
"649",7.07991528388203e-06,5.34870223425884e-06
