"","Ia",""
"1898",2.3631526131868e-05,3.3473494120863e-05
"1899",7.34305388131616e-05,0.000104011582106855
"1900",2.57845838222541e-05,3.65231600149173e-05
"1901",3.95646891113748e-05,5.6042015563305e-05
"1902",2.9335252311402e-05,4.15525074994352e-05
"1903",2.09991451891411e-05,2.97448859199713e-05
"1904",3.20343295658318e-05,4.53756083739423e-05
"1905",3.22109117068438e-05,4.56257313833117e-05
"1906",7.38035323993794e-05,0.000104539913303978
"1907",4.79056872617592e-05,6.78566722059706e-05
"1908",2.57460971349998e-05,3.64686446806466e-05
"1909",5.21165878695461e-05,7.38212359188922e-05
"1910",3.28887738122754e-05,4.65859015918499e-05
"1911",2.92755014299916e-05,4.14678721630203e-05
"1912",3.61454958085865e-05,5.11988408120448e-05
"1913",4.34557240530236e-05,6.15534908475967e-05
"1914",5.22626671436422e-05,7.40281518306001e-05
"1915",2.94109565464718e-05,4.16597402841546e-05
"1916",6.18407554989418e-05,8.75951184229582e-05
"1917",4.36972816701022e-05,6.1895648566256e-05
"1918",3.28861175866915e-05,4.65821391323904e-05
"1919",4.38258170093856e-05,6.20777142729431e-05
"1920",3.55002925206281e-05,5.02849799681539e-05
"1921",2.35920014743056e-05,3.34175083935171e-05
"1922",3.24537704465042e-05,4.59697330966532e-05
"1923",3.20423920800506e-05,4.53870286699295e-05
"1924",1.79845322413935e-05,2.54748508812878e-05
"1925",3.28852320836455e-05,4.65808848453555e-05
"1926",2.93389424076065e-05,4.15577344103408e-05
"1927",6.20882072595792e-05,8.79456245402858e-05
"1928",3.2410776561634e-05,4.59088336202427e-05
"1929",4.31508891431719e-05,6.11217031057629e-05
"1930",4.79273907027576e-05,6.7887414332164e-05
"1931",2.3089035040095e-05,3.27050685270212e-05
"1932",3.25876066075015e-05,4.61593077807866e-05
"1933",2.32932359844478e-05,3.29943142578376e-05
"1934",4.36430655579665e-05,6.18188533841154e-05
"1935",6.80410610168036e-05,9.63776029573884e-05
"1936",2.97492106550751e-05,4.21388671120489e-05
"1937",2.33007352595146e-05,3.30049368007495e-05
"1938",1.12859009691439e-05,1.59866770425881e-05
"1939",2.34979974711847e-05,3.32843539826346e-05
"1940",2.28777931739258e-05,3.24058494987588e-05
"1941",3.97124169130836e-05,5.62512671092315e-05
"1942",2.91071824789223e-05,4.12294534031185e-05
"1943",3.92426345231518e-05,5.5585836353634e-05
"1944",2.88646362523679e-05,4.0885893927591e-05
"1945",4.77975190190104e-05,6.77034558666722e-05
"1946",3.62428059957996e-05,5.13366780480333e-05
"1947",5.22578299077041e-05,7.4021300064057e-05
"1948",3.23594506978915e-05,4.58361321596793e-05
"1949",2.67741000064488e-05,3.79247825177272e-05
"1950",3.23190368390597e-05,4.57788872085526e-05
"1951",3.97874458561478e-05,5.63575430401309e-05
"1952",3.57602246146644e-05,5.06531651521258e-05
"1953",5.67427911069209e-05,8.03740601296451e-05
"1954",3.57054387645841e-05,5.05755628136949e-05
"1955",5.71693669293733e-05,8.09782888886686e-05
"1956",3.25671901211919e-05,4.61303884743833e-05
"1957",1.62096188328982e-05,2.29608345778718e-05
"1958",2.59073611017921e-05,3.66970706713018e-05
"1959",1.84130190399226e-05,2.60817967228007e-05
"1960",2.02599574918172e-05,2.86978409256201e-05
"1961",3.60661826089654e-05,5.10864964507587e-05
"1962",2.90701812478638e-05,4.1177042266003e-05
"1963",5.733259250615e-05,8.12094918352589e-05
"1964",2.34749625971749e-05,3.32517256372536e-05
"1965",4.0046672179092e-05,5.67247279521277e-05
"1966",2.33103120101072e-05,3.3018502037817e-05
"1967",5.74670642659471e-05,8.13999660710582e-05
"1968",2.10013042060422e-05,2.97479441252125e-05
"1969",3.93366473125267e-05,5.57190022248981e-05
"1970",1.86086080236732e-05,2.63588458994438e-05
"1971",3.25802126915131e-05,4.61488345329037e-05
"1972",3.97854244820955e-05,5.63546798329594e-05
"1973",2.66208732970506e-05,3.77077411061766e-05
"1974",3.2710217988826e-05,4.63329829204059e-05
"1975",3.9746707906997e-05,5.62998391290762e-05
"1976",4.35979505780581e-05,6.17549496299172e-05
"1977",1.17989456489935e-05,1.67134138465834e-05
"1978",4.37759042821374e-05,6.20070146816785e-05
"1979",2.64141990063261e-05,3.74149926548411e-05
"1980",3.56673343349392e-05,5.05215891537437e-05
"1981",4.39927184790984e-05,6.23141242186027e-05
"1982",5.20326392513012e-05,7.37023257926834e-05
"1983",5.23504257749037e-05,7.41524586993777e-05
"1984",5.20844120059525e-05,7.37756599930594e-05
"1985",5.23746185247582e-05,7.41867268384195e-05
"1986",2.59715927525127e-05,3.67880530680195e-05
"1987",3.57537078899154e-05,5.06439344277886e-05
"1988",1.52872588671098e-05,2.16543150853644e-05
"1989",2.61578990151337e-05,3.70519507660068e-05
"1990",1.78010355220924e-05,2.52149302088897e-05
"1991",2.66058934748739e-05,3.76865226018983e-05
"1992",2.36429283084897e-05,3.3489645029957e-05
"1993",2.67248453630878e-05,3.78550146610019e-05
"1994",3.63022040406376e-05,5.14208609982693e-05
"1995",2.33703967632256e-05,3.31036106466193e-05
"1996",3.25422413045298e-05,4.60950492655609e-05
"1997",2.29751731202805e-05,3.2543785853292e-05
"1998",4.32825533065923e-05,6.1308200682262e-05
"1999",2.30822989567745e-05,3.26955270268487e-05
"2000",3.60065353497079e-05,5.1002008203745e-05
"2001",4.35703110865968e-05,6.17157992795536e-05
"2002",6.18893253973844e-05,8.76639158585209e-05
"2003",1.79073856268944e-05,2.53655737252977e-05
"2004",2.65499842920947e-05,3.76073287872485e-05
"2005",3.27022499903308e-05,4.63216965028002e-05
"2006",2.59351017115892e-05,3.67363645119032e-05
"2007",3.23329320308348e-05,4.57985693076358e-05
"2008",4.8199485303172e-05,6.82728292642749e-05
"2009",6.25246817008341e-05,8.85638741749033e-05
"2010",3.56559204098842e-05,5.05054217077256e-05
"2011",3.60092389629571e-05,5.10058377769292e-05
"2012",4.73857346806234e-05,6.7120178453014e-05
"2013",2.88817276310707e-05,4.09101033543315e-05
"2014",3.6018094469241e-05,5.10183812904631e-05
"2015",2.37115224595278e-05,3.35868069959521e-05
"2016",2.04863143792933e-05,2.90184710671994e-05
"2017",3.97430709528746e-05,5.62946875079879e-05
"2018",4.35343135099059e-05,6.16648100005816e-05
"2019",3.20209819232551e-05,4.53567018610616e-05
"2020",1.86111032935067e-05,2.63623804156997e-05
"2021",5.70397980673041e-05,8.07947594236167e-05
"2022",4.34099890940216e-05,6.14887089149123e-05
"2023",4.00359200298659e-05,5.67094979035543e-05
"2024",2.90307007812939e-05,4.11211193659384e-05
"2025",1.18986026011693e-05,1.68545796704719e-05
"2026",3.92036275527825e-05,5.55305843265328e-05
"2027",3.6381191107855e-05,5.15327435453509e-05
"2028",5.69382974019486e-05,8.06509875129743e-05
"2029",4.73296358535025e-05,6.70407165158999e-05
"2030",2.39050920222492e-05,3.38609936277913e-05
"2031",4.31010959507877e-05,6.10511728302177e-05
"2032",3.92805928208256e-05,5.56396029721084e-05
"2033",3.61422968136972e-05,5.11943095476204e-05
"2034",3.27236823685746e-05,4.63520547880486e-05
"2035",1.79077039396439e-05,2.53660246110874e-05
"2036",2.06494012151904e-05,2.92494804005195e-05
"2037",1.5250854701864e-05,2.16027487927224e-05
"2038",5.74155091329622e-05,8.13269401467834e-05
"2039",3.919952463961e-05,5.55247726916496e-05
"2040",2.29412047344975e-05,3.24956704509164e-05
"2041",3.59794533763485e-05,5.09636475398772e-05
"2042",2.92273031915676e-05,4.13996007998645e-05
"2043",3.98201729166337e-05,5.6403899801219e-05
"2044",5.74601380608385e-05,8.1390155359685e-05
"2045",4.78729402900239e-05,6.78102873244652e-05
"2046",1.56737969755345e-05,2.22018458565731e-05
"2047",3.58377079381518e-05,5.07629177085065e-05
"2048",1.60763241370191e-05,2.27720233538079e-05
"2049",2.35672997439342e-05,3.33825189862089e-05
"2050",2.59131556447838e-05,3.67052784891891e-05
"2051",1.78931357399627e-05,2.53453889493472e-05
"2052",5.26691555872279e-05,7.46039277369508e-05
"2053",3.9693518027127e-05,5.62244974836604e-05
"2054",3.60108828396637e-05,5.10081662705312e-05
"2055",4.36872559706421e-05,6.18814475218546e-05
"2056",3.5820481220289e-05,5.07385166343202e-05
"2057",6.24002952356787e-05,8.83876854245374e-05
"2058",5.21205549375353e-05,7.38268551246009e-05
"2059",2.62361514700324e-05,3.71627932164163e-05
"2060",2.948768410977e-05,4.17684225827015e-05
"2061",2.04400035600101e-05,2.89528726906633e-05
"2062",3.60812941741589e-05,5.11079014518391e-05
"2063",3.62453812472792e-05,5.13403258015026e-05
"2064",3.63640078990406e-05,5.15084041029793e-05
"2065",4.38038155056371e-05,6.20465499305508e-05
"2066",2.94621000600624e-05,4.1732183541491e-05
"2067",4.77824002579057e-05,6.76820406973052e-05
"2068",2.66298829655163e-05,3.77205030526484e-05
"2069",3.55515085218527e-05,5.03575257338691e-05
"2070",2.38847980286041e-05,3.38322476737306e-05
"2071",2.06431598407475e-05,2.92406396150423e-05
"2072",3.63480286702058e-05,5.14857700581156e-05
"2073",3.63915473593315e-05,5.15474128302792e-05
"2074",3.2671199829238e-05,4.62777149326633e-05
"2075",3.98521189500738e-05,5.64491502639815e-05
"2076",1.79708588894006e-05,2.5455482759686e-05
"2077",3.27282343374226e-05,4.63585025078116e-05
"2078",2.35619926006679e-05,3.33750015453401e-05
"2079",2.90182803937266e-05,4.11035262584342e-05
"2080",1.86445077451302e-05,2.64096973733207e-05
"2081",3.56591654938449e-05,5.05100182614529e-05
"2082",7.39499995599589e-05,0.000104747378452408
"2083",2.62417097186794e-05,3.7170666322768e-05
"2084",4.73032117223536e-05,6.70032877004052e-05
"2085",2.66238332927002e-05,3.77119338582391e-05
"2086",4.38534472541764e-05,6.21168515245247e-05
"2087",3.28299979344185e-05,4.65026474214027e-05
"2088",3.95080284707568e-05,5.59617577210385e-05
"2089",3.57842228282812e-05,5.06871578252983e-05
"2090",3.98397764123029e-05,5.64316674817791e-05
"2091",4.38850005779447e-05,6.21615456758051e-05
"2092",2.96385252454158e-05,4.19820845397922e-05
"2093",4.79034657660913e-05,6.78535255390339e-05
"2094",3.59165495645477e-05,5.08745942560544e-05
"2095",3.59678123649227e-05,5.09471584561178e-05
"2096",3.97872067734537e-05,5.63572043876764e-05
"2097",1.62390220073019e-05,2.30024840162708e-05
"2098",5.7461663853485e-05,8.13923165880975e-05
"2099",3.24092628086124e-05,4.59066894370252e-05
"2100",4.78797302225895e-05,6.78199050143158e-05
"2101",5.18706982146634e-05,7.34729422774762e-05
"2102",3.26684721284133e-05,4.62738512308058e-05
"2103",1.35382933455968e-05,1.91770519149491e-05
"2104",1.86219900938323e-05,2.63778014223464e-05
"2105",2.96821712415566e-05,4.2043907787904e-05
"2106",3.98337631709786e-05,5.64231499312947e-05
"2107",1.40765885111456e-05,1.99395493780151e-05
"2108",3.57459959709602e-05,5.06330107505245e-05
"2109",4.3587530475884e-05,6.1740189928154e-05
"2110",5.19250559309127e-05,7.35499379809949e-05
"2111",3.96079033070625e-05,5.61032269803992e-05
"2112",1.77262737635864e-05,2.51090311643364e-05
"2113",2.12137725103122e-05,3.00489013188105e-05
"2114",2.64197550471702e-05,3.74228626338834e-05
"2115",5.67228930614679e-05,8.03458752895012e-05
"2116",3.58712220468558e-05,5.08103893313483e-05
"2117",2.11929327354064e-05,3.00193821862235e-05
"2118",3.60124519554725e-05,5.10103888679475e-05
"2119",3.99278207831955e-05,5.65563793165897e-05
"2120",3.23378513557114e-05,4.58055373755278e-05
"2121",4.00153072346303e-05,5.66803005899825e-05
"2122",3.61477811004881e-05,5.1202077848129e-05
"2123",1.18550569934185e-05,1.67928965519269e-05
"2124",2.64420418151561e-05,3.74544312277546e-05
"2125",2.06401386727423e-05,2.9236360189334e-05
"2126",3.2346795517755e-05,4.58182064978013e-05
"2127",3.91749671414977e-05,5.54899878432685e-05
"2128",2.60714374287874e-05,3.69294803065284e-05
"2129",5.23403536652622e-05,7.41381919270664e-05
"2130",1.84552675827522e-05,2.61416412187198e-05
"2131",3.57026654810231e-05,5.05716345495713e-05
"2132",8.64560230568318e-05,0.000122461666411731
"2133",4.35144687089034e-05,6.16367005502197e-05
"2134",3.63405171886314e-05,5.14751302949169e-05
"2135",1.5325396236744e-05,2.17083364521472e-05
"2136",3.27789540570705e-05,4.64303453850061e-05
"2137",5.23351308877326e-05,7.41307940550703e-05
"2138",3.59226725330968e-05,5.088326723783e-05
"2139",4.36187987168301e-05,6.17844802722597e-05
"2140",5.26190854569059e-05,7.45330052420615e-05
"2141",3.98835920758135e-05,5.6493730868932e-05
"2142",5.7420895202994e-05,8.13345693142341e-05
"2143",1.07339175294977e-05,1.52047829061867e-05
"2144",2.93634743483709e-05,4.15924831707018e-05
"2145",2.61864205282274e-05,3.70923507049706e-05
"2146",4.76933295716474e-05,6.75558753439551e-05
"2147",2.0470296423381e-05,2.89957819436421e-05
"2148",2.65403019875904e-05,3.75936140692345e-05
"2149",4.37404824999128e-05,6.19568409952096e-05
"2150",3.28735597090507e-05,4.65643512962219e-05
"2151",3.62943436625958e-05,5.14097270348699e-05
"2152",2.05029507084443e-05,2.90420361043819e-05
"2153",3.55028926931563e-05,5.02886630262305e-05
"2154",2.12155382320516e-05,3.0051402429031e-05
"2155",2.58156669069086e-05,3.65671883496547e-05
"2156",3.59639073048842e-05,5.09416270757465e-05
"2157",3.26825087811736e-05,4.62937337050342e-05
"2158",4.34925055857071e-05,6.16055905722708e-05
"2159",3.93197323157974e-05,5.5695042715836e-05
"2160",5.20513689656242e-05,7.37288557432883e-05
"2161",3.63743520977974e-05,5.1523056315626e-05
"2162",3.61811763262071e-05,5.12493810177809e-05
"2163",3.5690109130886e-05,5.05538488963291e-05
"2164",1.14606181363394e-05,1.62341669799678e-05
"2165",3.20145970012362e-05,4.53476544963555e-05
"2166",5.23159033826783e-05,7.41035590023758e-05
"2167",2.33502027833994e-05,3.30750063595163e-05
"2168",3.59265211871953e-05,5.08887187286539e-05
"2169",1.86666629476478e-05,2.64410799203532e-05
"2170",3.23320668355234e-05,4.5797343785878e-05
"2171",1.79553726243468e-05,2.54335466707448e-05
"2172",3.25731121873279e-05,4.61387768935513e-05
"2173",3.94701294861515e-05,5.59080751171775e-05
"2174",1.53657293970512e-05,2.17654681439076e-05
"2175",5.19535670619336e-05,7.35903229482239e-05
"2176",2.88545816825369e-05,4.08716519301511e-05
"2177",4.38611477584337e-05,6.21277590125867e-05
"2178",2.08394609679023e-05,2.95186963381867e-05
"2179",2.87975615201243e-05,4.07908845755308e-05
"2180",3.63895512840583e-05,5.15445854562057e-05
"2181",3.6222960478372e-05,5.13085668082453e-05
"2182",2.34927236267391e-05,3.32768837087376e-05
"2183",4.74083513043411e-05,6.71522140734018e-05
"2184",4.32091759539037e-05,6.12042642877145e-05
"2185",2.89147675781487e-05,4.09569034511644e-05
"2186",2.57420559705315e-05,3.64629204822909e-05
"2187",5.69765862579516e-05,8.07052222509253e-05
"2188",2.96523150785276e-05,4.20016174259506e-05
"2189",4.7726837716289e-05,6.7603338399338e-05
"2190",3.97976587700407e-05,5.6372009283148e-05
"2191",2.0408992418196e-05,2.89089460100001e-05
"2192",2.30920171247146e-05,3.27092925782327e-05
"2193",3.56060127141566e-05,5.04347291131798e-05
"2194",4.37229263132719e-05,6.19319732853046e-05
"2195",2.92539195967001e-05,4.14373021416588e-05
"2196",1.80419266300234e-05,2.55561492704765e-05
"2197",2.34315833683438e-05,3.31902800022251e-05
"2198",2.89384321694629e-05,4.09904236369691e-05
"2199",3.22566386970536e-05,4.56905022166391e-05
"2200",2.28812678563134e-05,3.24107713028876e-05
"2201",2.33936305785366e-05,3.31365207876202e-05
"2202",2.37672906719652e-05,3.36658013281773e-05
"2203",4.0022737230274e-05,5.66908249225693e-05
"2204",7.39850065670369e-05,0.000104796964543052
"2205",3.95515705821857e-05,5.60234336193746e-05
"2206",2.04574119959219e-05,2.89775314022588e-05
"2207",3.55948848963221e-05,5.04189669285622e-05
"2208",3.97853417041192e-05,5.63545625807887e-05
"2209",6.22516419575413e-05,8.81771236454983e-05
"2210",3.96750422230729e-05,5.61983271390591e-05
"2211",4.33127558293563e-05,6.135098147502e-05
"2212",3.96829598376e-05,5.62095421692767e-05
"2213",3.22178971856211e-05,4.56356260927461e-05
"2214",3.57453362279533e-05,5.06320762464503e-05
"2215",2.05905881306512e-05,2.91661728100656e-05
"2216",5.2587269733506e-05,7.44879394420002e-05
"2217",5.23658332242108e-05,7.41742827837979e-05
"2218",4.75150959854571e-05,6.73034140102222e-05
"2219",3.26129810745109e-05,4.61952499098818e-05
"2220",1.35922216920772e-05,1.92534416542755e-05
"2221",2.0197191014246e-05,2.8608933425365e-05
"2222",3.62252961572601e-05,5.13118759753617e-05
"2223",4.32141377096568e-05,6.12112924372065e-05
"2224",2.05849563337543e-05,2.91581954792455e-05
"2225",2.92618622588971e-05,4.1448552685102e-05
"2226",3.63554053033452e-05,5.14962188130042e-05
"2227",3.26415474651956e-05,4.6235713297821e-05
"2228",2.085954705069e-05,2.95471478826775e-05
"2229",3.28667396808933e-05,4.65546909422213e-05
"2230",2.96184593579424e-05,4.19536618103429e-05
"2231",2.38655702160483e-05,3.38050119395411e-05
"2232",3.94684664872596e-05,5.59057195366357e-05
"2233",6.22237040822829e-05,8.81375506955978e-05
"2234",3.25880450037324e-05,4.61599287551667e-05
"2235",2.07351744406564e-05,2.93709765047842e-05
"2236",3.55376139253731e-05,5.03378444991541e-05
"2237",2.60498658673997e-05,3.68989247829921e-05
"2238",3.94875238868314e-05,5.59327136854816e-05
"2239",4.36720861054528e-05,6.18599599508337e-05
"2240",2.88112650788316e-05,4.08102952565748e-05
"2241",3.62467778284001e-05,5.13423040097156e-05
"2242",2.36536019128213e-05,3.35047639339136e-05
"2243",2.32658805521168e-05,3.29555659453283e-05
"2244",3.63299784951543e-05,5.14602025869961e-05
"2245",3.21696979592718e-05,4.55673534152806e-05
"2246",2.3380173476783e-05,3.31174591264072e-05
"2247",1.84893978202169e-05,2.61899862433811e-05
"2248",3.62852915181909e-05,5.13969049741582e-05
"2249",3.92690657248497e-05,5.56232752385263e-05
"2250",3.60206439341309e-05,5.10219925179086e-05
"2251",2.07789652284994e-05,2.943300530266e-05
"2252",4.31270964038941e-05,6.10880015418265e-05
"2253",3.9821857152792e-05,5.6406285464087e-05
"2254",3.58129275424891e-05,5.07278171003871e-05
"2255",4.81560430284565e-05,6.82112948586385e-05
"2256",3.63752538558719e-05,5.15243336258726e-05
"2257",3.62927999286713e-05,5.14075403872404e-05
"2258",3.23111080606966e-05,4.57676563451112e-05
"2259",2.59909757974008e-05,3.68155086181408e-05
"2260",1.80929727261065e-05,2.56284553869635e-05
"2261",2.37603285989725e-05,3.36559397191578e-05
"2262",4.8077241632678e-05,6.80996755410481e-05
"2263",1.83281481403495e-05,2.59615782274096e-05
"2264",2.37751030235875e-05,3.36768673364333e-05
"2265",3.22949462489736e-05,4.57447636506666e-05
"2266",2.02926514747167e-05,2.87441513190784e-05
"2267",2.64731288275781e-05,3.74984651356614e-05
"2268",3.54696324775756e-05,5.0241551034906e-05
"2269",3.96022878904498e-05,5.60952729365222e-05
"2270",2.35001016720855e-05,3.32873345326346e-05
"2271",6.7441420074952e-05,9.55282342663336e-05
"2272",3.54724929249658e-05,5.02456027636828e-05
"2273",4.76138361042801e-05,6.74432757686715e-05
"2274",6.22034134304239e-05,8.81088097501088e-05
"2275",2.95510891236656e-05,4.18582338884861e-05
"2276",3.29394682069584e-05,4.66577085972757e-05
"2277",6.22158421293007e-05,8.81264145347865e-05
"2278",3.58985664159877e-05,5.08491217228475e-05
"2279",2.88696807575032e-05,4.08930393182373e-05
"2280",2.6124136051951e-05,3.70041264571118e-05
"2281",2.93085012445581e-05,4.15146154133548e-05
