"","IaStar1","EaStar1"
"91",1.80539161917097e-05,1.14582025536611e-05
"92",5.16303729453029e-06,3.73310121866939e-06
"93",5.48394455652201e-06,3.95021490505685e-06
"94",9.5872030579904e-06,6.66287831465949e-06
"95",2.77981105848219e-06,2.07240430573749e-06
"96",9.47887966302312e-06,6.51696948805219e-06
"97",2.01297900411985e-05,1.21527325732723e-05
"98",1.39409098025386e-05,8.82886295769681e-06
"99",2.6655979426781e-05,1.61484726652303e-05
"100",2.22353666779772e-05,1.41804700100391e-05
"101",1.89935416388652e-05,1.19893756376834e-05
"102",1.66789306137453e-05,1.10360991670954e-05
"103",2.50354106373682e-05,1.54906121263034e-05
"104",7.79119241580948e-06,5.19914322857276e-06
"105",1.30268116158495e-05,8.20347492026909e-06
"106",6.08797371091402e-06,4.60689720880118e-06
"107",9.25209479689078e-06,6.4381059068862e-06
"108",6.27458623295634e-06,4.4318410583821e-06
"109",1.14386325836919e-05,7.76200520734614e-06
"110",3.76716107440272e-06,2.83063086629043e-06
"111",1.06834043518081e-05,6.73654055819832e-06
"112",1.17176407866015e-05,7.47902367971247e-06
"113",6.25036246148559e-06,4.60143487115478e-06
"114",1.37697366568297e-05,8.67365965143494e-06
"115",1.48146776626247e-05,9.62768468240964e-06
"116",1.40741801339731e-05,9.02677032902077e-06
"117",1.12987111170748e-05,7.28409389961378e-06
"118",9.93865786892868e-06,6.42592308449606e-06
"119",9.21268986065143e-06,6.30329852836423e-06
"120",1.00710284378401e-05,6.55900029228021e-06
"121",7.74274521346746e-06,4.92663390606002e-06
"122",6.92069098715492e-06,5.05835629083707e-06
"123",1.15540338540332e-05,7.50481169230091e-06
"124",9.75032903698963e-06,6.34912429655136e-06
"125",1.13031992496636e-05,7.40239924221898e-06
"126",6.58440969693072e-06,4.58036974368162e-06
"127",1.61700371438333e-05,1.06100192612619e-05
"128",9.36902705760523e-06,6.16350365890993e-06
"129",1.68233093977178e-05,1.05744348352072e-05
"130",1.43272457426821e-05,9.23373895578721e-06
"131",1.04351052579664e-05,6.91377322837723e-06
"132",2.16418571945593e-05,1.36910096253129e-05
"133",6.05774113700847e-06,4.15636412379295e-06
"134",3.0832559816363e-05,1.83199447046026e-05
"135",8.95071264143149e-06,6.03875773355762e-06
"136",2.38408378286582e-05,1.41489349547691e-05
"137",6.49733018242563e-06,4.19438012703172e-06
"138",7.3566086221729e-06,4.67363508347962e-06
"139",2.49217233645841e-05,1.56968577682867e-05
"140",1.2116176681027e-05,7.95964427844416e-06
"141",2.85423671959197e-05,1.65312349863626e-05
"142",7.48144691562536e-06,5.39598289978116e-06
"143",2.42712580242163e-05,1.42844985566392e-05
"144",8.26681034389515e-06,5.27576198931991e-06
"145",1.60092999848863e-05,9.76938107834416e-06
"146",1.66869550408471e-05,1.04388004276712e-05
"147",5.68809600532097e-06,4.42207487334539e-06
"148",6.70303714015427e-06,4.42729153549926e-06
"149",8.32557259968185e-06,5.02306538044927e-06
"150",1.4528255842352e-05,8.56390804010576e-06
"151",5.6045056129921e-06,3.82192837084977e-06
"152",1.53670274039887e-05,1.01233220202317e-05
"153",1.0181430347651e-05,6.56469744045125e-06
"154",9.48036235984793e-06,5.85860099980347e-06
"155",2.17206951940362e-05,1.29320526179972e-05
"156",2.0126369044148e-05,1.2315423907854e-05
"157",6.58352659168483e-06,4.68275000385296e-06
"158",1.97079042392261e-05,1.24395282590131e-05
"159",2.57999746943888e-05,1.5465153318852e-05
"160",3.25373362911097e-06,2.48325814375305e-06
"161",9.44571500944329e-06,6.42929523394752e-06
"162",8.9218535512648e-06,5.78515352917582e-06
"163",1.09943181723033e-05,7.85600921761554e-06
"164",5.6071058732176e-06,3.95309222959765e-06
"165",1.91905932279512e-05,1.21147067894371e-05
"166",3.1753826859566e-06,2.49399847899082e-06
"167",9.3678894660611e-06,6.06728408018874e-06
"168",1.96007486569576e-05,1.17182149529664e-05
"169",1.37969931085634e-05,9.00687871594821e-06
"170",9.10978295839112e-06,6.10123092352474e-06
"171",3.33925592970676e-06,2.6460021928356e-06
"172",9.46693799237571e-06,6.2932535987063e-06
"173",1.04019598477848e-05,7.09712460037585e-06
"174",2.37777542175922e-05,1.55978050918262e-05
"175",1.61469651913881e-05,1.03993508177514e-05
"176",1.01735080751357e-05,6.69414826308844e-06
"177",6.16162647127323e-06,4.31100361265188e-06
"178",5.55291923930765e-06,4.31258717974077e-06
"179",7.98847159867338e-06,5.69425757635653e-06
"180",6.62114164658293e-06,4.78738973980521e-06
"181",1.52449443100231e-05,9.23141825696987e-06
"182",1.24209968483811e-05,8.82370213495443e-06
"183",1.08891526786518e-05,7.29961756331681e-06
"184",1.69219470994788e-05,1.00883335352908e-05
"185",5.9036317497212e-06,4.04742575376682e-06
"186",1.61977446983463e-05,1.05632328872835e-05
"187",6.23000468300806e-06,4.59848071085859e-06
"188",2.75323013587068e-05,1.72052112246685e-05
"189",1.89688504759465e-05,1.21340416688159e-05
"190",1.01114205606935e-05,6.24995970457652e-06
"191",1.50864321684216e-05,9.82556248598047e-06
"192",6.61590845005125e-06,4.49539354877983e-06
"193",1.5635205025428e-05,9.79371636484705e-06
"194",6.18675715768071e-06,4.34287298531935e-06
"195",1.76489604601885e-05,1.07037192653541e-05
"196",1.86646168576582e-05,1.144192991754e-05
"197",7.02292369874927e-06,5.17390393140026e-06
"198",1.96933295812713e-05,1.20987851127989e-05
"199",7.93608932550926e-06,5.39645277081424e-06
"200",1.05024712528704e-05,6.74156131955625e-06
"201",1.03543004366631e-05,7.03945446011326e-06
"202",7.88672896681907e-06,5.92934189355511e-06
"203",7.48363718422131e-06,5.57908789266985e-06
"204",1.32402092820056e-05,8.52914247328172e-06
"205",2.21614008623314e-05,1.25391375250456e-05
"206",3.65847813828635e-06,2.94769902987541e-06
"207",6.04265157221502e-06,4.18888185580172e-06
"208",1.00288373779489e-05,6.88614095279481e-06
"209",1.20862834496692e-05,7.96504862904869e-06
"210",6.46547273137531e-06,4.42896766596984e-06
"211",8.08180110757887e-06,5.26835861815427e-06
"212",7.64759399413359e-06,5.20367402467769e-06
"213",1.21194032233154e-05,7.7689549352172e-06
"214",3.12683273338694e-05,1.87606147389553e-05
"215",6.94664546003418e-06,4.93632082369193e-06
"216",4.67175017430257e-06,3.46382074916493e-06
"217",9.32261717059178e-06,6.01493937275907e-06
"218",2.65846004508061e-05,1.60745042588647e-05
"219",8.44244050284186e-06,5.84140104433542e-06
"220",8.86352103590359e-06,5.8279671911833e-06
"221",2.48600136413784e-05,1.45666284872407e-05
"222",7.90668114309072e-06,5.21650043883341e-06
"223",1.22993502556006e-05,7.75841949044176e-06
"224",1.10890279260719e-05,7.13829377906041e-06
"225",1.35595692647266e-05,8.2519544330333e-06
"226",3.53081729117758e-06,2.67984339383115e-06
"227",1.74825233601349e-05,1.1261798021729e-05
"228",2.18356501198777e-05,1.29007278454432e-05
"229",5.18529892959088e-06,3.47018227611844e-06
"230",7.50871944184374e-06,5.04962982316153e-06
"231",1.85948944690386e-05,1.14471806536327e-05
"232",4.07507537617502e-05,2.22220258672935e-05
"233",8.70284363699028e-06,5.48586970684561e-06
"234",8.35976058663561e-06,5.75277817490956e-06
"235",8.877105066655e-06,5.83056582473583e-06
"236",1.00175282213898e-05,6.56137203268271e-06
"237",6.21820312246656e-06,4.27592695449423e-06
"238",2.23150992539261e-05,1.35531899390415e-05
"239",4.99578802212347e-06,3.58052885253483e-06
"240",9.45334612717265e-06,6.23354302946671e-06
"241",8.08324470295888e-06,5.62071325527549e-06
"242",1.32267039863156e-05,9.43308693475473e-06
"243",9.43328029480833e-06,6.32532244104931e-06
"244",9.7331562639363e-06,6.0356083956997e-06
"245",7.57605989053918e-06,5.45832333342585e-06
"246",3.34635521544332e-05,1.92760963037369e-05
"247",1.88519718019993e-05,1.19628042520325e-05
"248",9.39983681676146e-06,6.08769612521668e-06
"249",9.46154888553389e-06,6.16701564601056e-06
"250",4.99554129491713e-06,3.55893484808632e-06
"251",6.3531609693388e-06,4.2327528805923e-06
"252",1.02570398114452e-05,6.97216580345217e-06
"253",1.19724094077642e-05,7.85795091885145e-06
"254",9.62567170686274e-06,6.23751409388045e-06
"255",1.19724804506284e-05,8.31762377544609e-06
"256",5.52132201024774e-06,3.97267593406097e-06
"257",2.1046774876054e-05,1.18217310954133e-05
"258",5.39683997466225e-06,3.71446890114278e-06
"259",6.23623147441364e-06,4.22878281090034e-06
"260",1.44267663794883e-05,9.23176236792864e-06
"261",4.58398980188383e-06,3.24805407062878e-06
"262",2.0728222842355e-05,1.32978308469357e-05
"263",1.39089829900892e-05,8.98963371495323e-06
"264",1.00100051372587e-05,7.04135414685002e-06
"265",6.64661895455916e-06,5.00975625132748e-06
"266",6.45074520343515e-06,4.34034921731624e-06
"267",1.10251854422471e-05,7.05660523784256e-06
"268",1.59546505429453e-05,9.68842009117616e-06
"269",1.15016916619276e-05,7.40914999246633e-06
"270",2.00549824369075e-05,1.2384608767082e-05
"271",1.68361899188015e-05,1.09012308061601e-05
"272",1.07729167129246e-05,7.31583302459091e-06
"273",1.63285420682075e-05,1.0144043761756e-05
"274",2.42102277550602e-06,1.97721596405495e-06
"275",6.74610238096407e-06,4.50107723807289e-06
"276",6.01194394224342e-06,4.32020650381814e-06
"277",6.56921018749182e-05,3.71602387560575e-05
"278",1.68963548454839e-05,1.17793031986084e-05
"279",2.23288454358526e-05,1.34449301815612e-05
"280",1.26179147394087e-05,8.91891028388805e-06
"281",1.03264964246716e-05,7.01463726241951e-06
"282",1.51404683908828e-05,9.70057959093212e-06
"283",3.75453176231443e-06,2.74006159617869e-06
"284",1.74593911825929e-05,1.09594157571852e-05
"285",1.5767568423737e-05,9.98058614524809e-06
"286",1.80222937017793e-05,1.10832376773644e-05
"287",8.80646788527459e-06,5.54054654447345e-06
"288",7.65599991893417e-06,5.42230886349055e-06
"289",6.04580233941596e-06,4.11777236719789e-06
"290",5.56370482202479e-06,3.95895775383481e-06
"291",1.07891662530514e-05,6.92117132081699e-06
"292",1.22847219167929e-05,8.33128166816019e-06
"293",1.7071269251606e-05,1.14643384158508e-05
"294",2.5456651510384e-05,1.52173743685567e-05
"295",3.8384282445028e-06,2.90731610716403e-06
"296",9.36047011016265e-06,6.23554237670051e-06
"297",1.00893914235192e-05,7.04712128195467e-06
"298",6.31332457480522e-06,4.47483858480832e-06
"299",9.68032274652256e-06,6.3623372502618e-06
"300",8.48547503306069e-06,5.47595355898452e-06
"301",4.34705699838287e-06,3.06646400484415e-06
"302",2.12977708704962e-05,1.30567310305185e-05
"303",3.92747282207239e-06,3.02336541538914e-06
"304",1.31265673195079e-05,8.42445400692279e-06
"305",4.48209389626311e-06,3.36004212600267e-06
"306",6.44305096100428e-06,4.7741997291928e-06
"307",1.37226449711836e-05,9.1070710749342e-06
"308",5.5093320576426e-06,3.79030950152821e-06
"309",1.62416636999334e-05,9.97235591744714e-06
"310",7.39665791040299e-06,4.99638767067473e-06
"311",7.64961519387072e-06,5.45966283644019e-06
"312",1.55510102242982e-05,1.03326275535546e-05
"313",2.01670367116558e-05,1.28788136715295e-05
"314",9.15696577968592e-06,5.76600864065364e-06
"315",1.08254568128018e-05,7.12251232343906e-06
"316",4.438419969906e-06,3.17414554097467e-06
"317",1.87417983283021e-05,1.19436059983244e-05
"318",1.30094693950728e-05,8.50706362680695e-06
"319",1.5724917418678e-05,9.48237534087409e-06
"320",1.35318441235233e-05,9.25853946007854e-06
"321",3.70980884132071e-06,2.70387138003951e-06
"322",6.90675177516019e-06,5.11147226675565e-06
"323",5.79866834977648e-06,4.06552857445214e-06
"324",4.20796064813494e-05,2.44411851223883e-05
"325",1.16496653966017e-05,7.96338183568186e-06
"326",6.13522901467724e-06,4.18571730784427e-06
"327",1.2570500090727e-05,8.08483695698216e-06
"328",1.25093553316956e-05,8.35526627608079e-06
"329",1.76138698328646e-05,1.09334468795489e-05
"330",1.06329491082463e-05,7.3778094153439e-06
"331",9.45965566062022e-06,6.09541167945288e-06
"332",2.35889002545641e-05,1.39696493140591e-05
"333",1.27615763565662e-05,8.19957679416432e-06
"334",4.70805620904879e-06,3.44706531549953e-06
"335",2.57729688196213e-05,1.65985876253222e-05
"336",5.78066903483766e-06,4.02744764616984e-06
"337",7.03364238266629e-06,4.98207224550088e-06
"338",1.01965826073039e-05,6.72838967301165e-06
"339",1.48085584444319e-05,9.52499211792909e-06
"340",7.56690801212254e-06,4.80676212829657e-06
"341",9.6893677889459e-06,6.75421665405652e-06
"342",1.47657298743897e-05,9.04236656197918e-06
"343",9.97847509893042e-06,6.70213268257167e-06
"344",1.6130198768966e-05,1.04214161825188e-05
"345",2.54314526663694e-05,1.44076140927215e-05
"346",1.5408724355231e-05,9.22152255563649e-06
"347",1.05422273863824e-05,7.44952847983075e-06
"348",8.78812661353284e-06,5.71776452165826e-06
"349",9.54474623580637e-06,6.68606699578945e-06
"350",3.56231810517538e-06,2.72292841359315e-06
"351",7.8175097142557e-06,5.77460586326955e-06
"352",6.58463539342764e-06,4.56815018138081e-06
"353",9.59885782390151e-06,6.51152149734697e-06
"354",8.94727194955691e-06,5.82067513271044e-06
"355",2.96761876730015e-06,2.21079714617803e-06
"356",1.08120016089807e-05,7.45481158082473e-06
"357",2.48071185108618e-05,1.50797116206217e-05
"358",1.36687877145667e-05,8.91598426326898e-06
"359",4.12951701249432e-05,2.39104997105099e-05
"360",9.89990568707987e-06,6.43927988313991e-06
"361",3.2627452069398e-05,1.81146193813009e-05
"362",2.93958541994511e-06,2.1435474521553e-06
"363",1.00416861022603e-05,6.33198289620707e-06
"364",6.81785587814183e-06,4.36133457945214e-06
"365",1.16903354768209e-05,7.61798681439922e-06
"366",1.35381777787892e-05,9.34582677753448e-06
"367",7.2761096065923e-06,5.04827962242727e-06
"368",8.14777757135788e-06,5.60581709570842e-06
"369",1.36725000392688e-05,8.65931355747229e-06
"370",1.51696538416097e-05,9.10576483758124e-06
"371",1.40938672307986e-05,9.04200404590774e-06
"372",1.51362428877737e-05,1.01902686046035e-05
"373",1.78407782796612e-05,1.11053583578594e-05
"374",1.85089722166033e-05,1.21488615250364e-05
"375",1.01283818374516e-05,6.15926111959444e-06
"376",1.15238987709649e-05,7.59723260452995e-06
"377",1.03618135793149e-05,6.89976618456542e-06
"378",2.00207716871013e-05,1.3068466814122e-05
"379",1.55648975287474e-05,1.01467723840533e-05
"380",4.82762386518504e-06,3.65202831285526e-06
"381",5.86041181245205e-06,4.09236514927683e-06
"382",8.87188295944558e-06,6.3659193378525e-06
"383",1.73616427232986e-05,1.07335058031986e-05
"384",8.18550585746801e-06,5.46480570665438e-06
"385",4.18519665359966e-06,3.01336406138481e-06
"386",1.15879194775402e-05,7.61281565334385e-06
"387",2.19384197070879e-05,1.25346071578678e-05
"388",4.00222333274601e-06,2.70786750778588e-06
"389",2.1846087673413e-05,1.26604552541973e-05
"390",1.55864271301424e-05,9.71001234346632e-06
"391",5.85636887406783e-06,4.27389746152753e-06
"392",5.02842794732572e-06,3.47218240520551e-06
"393",3.97832426660541e-06,2.85015481571518e-06
"394",7.40074360329571e-06,4.99306093099764e-06
"395",1.32516157751908e-05,8.67217700759637e-06
"396",1.49710999296645e-05,9.25490197663484e-06
"397",4.73687761167148e-06,3.5331984427912e-06
"398",1.02438958012871e-05,6.77960012424843e-06
"399",1.51172456561517e-05,9.48013127752006e-06
"400",7.51483497931505e-06,5.28937116603476e-06
"401",7.17837013547588e-06,5.13576027974551e-06
"402",5.54868276986565e-06,4.24416547694705e-06
"403",6.72228722968256e-06,4.2484636601186e-06
"404",9.91566069288527e-06,6.36048756487482e-06
"405",1.26700870585459e-05,8.11282107702494e-06
"406",1.93479873241649e-05,1.24242739246359e-05
"407",1.22589261633724e-05,7.87707017261995e-06
"408",9.22198177577628e-06,5.95553237286038e-06
"409",5.31647278612456e-06,3.91694375779094e-06
"410",1.91705746587288e-05,1.20366112415797e-05
"411",2.09274720451297e-05,1.34266694761044e-05
"412",8.30961745813167e-06,5.75400931916289e-06
"413",1.01163367114031e-05,7.2665167630228e-06
"414",1.28002186291535e-05,7.99567060097787e-06
"415",1.36256494863889e-05,8.66857710846332e-06
"416",7.2240970707838e-06,4.95368421366588e-06
"417",5.86458210341172e-06,4.17717163669431e-06
"418",1.90939671982277e-05,1.23699600372754e-05
"419",1.11617633026599e-05,6.67059464445896e-06
"420",5.11957480874801e-06,3.85541803754564e-06
"421",6.65734651785056e-06,4.90215798272207e-06
"422",1.15255994736838e-05,7.23015790829621e-06
"423",1.05842400036139e-05,6.94914418796585e-06
"424",2.53230016998992e-05,1.48128459152717e-05
"425",6.31995891112147e-06,4.34882810521476e-06
"426",3.59488693361604e-06,2.68568011652316e-06
"427",3.18136650962663e-05,1.87571081950892e-05
"428",1.21003918528955e-05,7.5546508445514e-06
"429",1.22713023543094e-05,7.73488790645209e-06
"430",1.11784017427369e-05,7.02653701304683e-06
"431",2.05896833675916e-05,1.18354838699802e-05
"432",1.0294392124927e-05,7.0469906675525e-06
"433",2.01077110909188e-05,1.19370443884426e-05
"434",1.60022219191687e-05,1.05368517171774e-05
"435",6.7382494727086e-06,4.64483842727861e-06
"436",4.48372650886328e-06,2.91577560499421e-06
"437",4.68460957203251e-06,3.30415040467835e-06
"438",1.67481546446681e-05,1.10274467431775e-05
"439",2.00177530278774e-05,1.26119853617996e-05
"440",1.283536689978e-05,8.88369169856544e-06
"441",1.19220084024476e-05,7.62435702805533e-06
"442",7.12598774744114e-06,5.394775501845e-06
"443",7.75076203663413e-06,5.10607320671769e-06
"444",1.00133891468968e-05,7.0412305610386e-06
"445",7.94939612761971e-06,5.32313593603584e-06
"446",3.35707835136086e-05,1.81767548907127e-05
"447",2.17954427560641e-05,1.30805365107381e-05
"448",8.28803626705489e-06,5.30399246946687e-06
"449",1.26292436323031e-05,8.47665230153267e-06
"450",3.04271600877664e-05,1.71545911994909e-05
"451",6.90920784177485e-06,4.89970294094054e-06
"452",1.85446421966208e-05,1.17189895099056e-05
"453",1.35987692885893e-05,8.50572980254027e-06
"454",3.96694724427069e-05,2.35134090115969e-05
"455",2.89283513590348e-05,1.72612974253743e-05
"456",4.60889120872082e-06,3.05276630189237e-06
"457",8.08663689242416e-06,5.53918638253713e-06
"458",2.09214736135029e-05,1.19772717361217e-05
"459",1.81549567318668e-05,1.11623372212536e-05
"460",7.18762779787163e-06,4.93319923959144e-06
"461",1.88447999188571e-05,1.20353538826356e-05
"462",3.48844228896426e-06,2.73026985439618e-06
"463",9.75898487953868e-06,7.07749938522015e-06
"464",8.72294904813263e-06,6.01408628286784e-06
"465",1.22500653673587e-05,8.0837005281067e-06
"466",1.05467512759662e-05,7.10121708007396e-06
"467",2.03294443926823e-05,1.27568553475912e-05
"468",9.09475027957276e-06,6.28593325800362e-06
"469",4.72526163208252e-06,3.49223421861293e-06
"470",7.4292577844092e-06,5.31902142363547e-06
"471",1.33460288646338e-05,8.31311004907641e-06
"472",4.05800974755066e-05,2.3954332198681e-05
"473",8.82560319607004e-06,5.77589683408228e-06
"474",8.35177095618396e-06,5.69142400826014e-06
"475",2.91086437242473e-06,2.12892251977571e-06
"476",1.57037954416776e-05,9.45428938366168e-06
"477",9.64668504524198e-06,6.53636577864865e-06
"478",6.80569843895266e-06,4.56681880819846e-06
"479",4.52639304490651e-06,3.26916132975184e-06
"480",1.12389444373985e-05,7.39885437396517e-06
"481",1.34209055630166e-05,8.62940264491253e-06
"482",2.30448651219974e-05,1.4033595685747e-05
"483",1.18720963261344e-05,7.54804265774448e-06
"484",1.37998610284883e-05,8.87003653557122e-06
"485",2.50169652483088e-06,1.98971193896589e-06
"486",2.1871708083662e-06,1.75428957771581e-06
"487",2.23279821158043e-05,1.45527193605236e-05
"488",1.37198944801365e-05,8.41312711780083e-06
"489",2.03501154522602e-05,1.17425950779186e-05
"490",1.30094814972139e-05,8.91480004254017e-06
"491",1.54296730757974e-05,9.43172547501694e-06
"492",2.98341881954177e-06,2.35924295023898e-06
"493",1.28729947607665e-05,7.97888576796019e-06
"494",9.7046663256658e-06,6.45378992148888e-06
"495",7.47114952075457e-07,6.81234823313143e-07
"496",1.50495042181598e-05,9.18800789622344e-06
"497",5.63414981232705e-06,3.80146420119526e-06
"498",2.55524140976042e-05,1.56023460793255e-05
"499",6.16061531194701e-06,4.16908713282271e-06
"500",8.94017831650332e-06,5.54593601628938e-06
"501",7.126759890671e-06,4.7277389635296e-06
"502",8.97471465079085e-06,5.79535737217767e-06
"503",3.07502102587627e-05,1.86803129529679e-05
"504",1.1323465969508e-05,7.47572475250668e-06
"505",4.93849323878612e-06,3.51035059247036e-06
"506",7.5271353995026e-06,5.6149145603487e-06
"507",1.95785608936836e-05,1.17449565734986e-05
"508",1.12490036269125e-05,7.28843491776129e-06
"509",4.21944492249852e-06,3.03913033681809e-06
"510",1.24264772428609e-05,7.58389384363958e-06
"511",3.40736667505659e-05,1.89915991686974e-05
"512",1.1763216460736e-05,7.26611023123535e-06
"513",1.49484436265079e-05,9.21399367871461e-06
"514",9.59848350434634e-06,6.35360076225913e-06
"515",1.23938253927461e-05,7.94291379305637e-06
"516",1.45875315012094e-05,9.78720405640718e-06
"517",7.80293370667808e-06,4.99415566568972e-06
"518",8.41749499823061e-06,5.70763752874523e-06
"519",8.59672118305461e-06,5.52413549544427e-06
"520",6.84944358076028e-06,4.94545667066401e-06
"521",1.4763855756029e-05,9.24435828501028e-06
"522",7.39719347000144e-06,4.98476815523542e-06
"523",1.88697143620278e-05,1.16963600279635e-05
"524",7.29118787978141e-06,4.88340455917292e-06
"525",1.04257942973889e-05,6.85369955486497e-06
"526",4.03963336660418e-05,2.37446221331217e-05
"527",2.05665995742801e-05,1.34263436217421e-05
"528",1.28370773019819e-05,9.26139181188039e-06
"529",9.10271331556603e-06,6.31708161146309e-06
"530",7.32693658549724e-06,4.88404004093608e-06
"531",1.60012069629199e-05,9.71461229211116e-06
"532",4.04157482172717e-06,2.9132797514962e-06
"533",6.35492705444832e-06,4.21630597256768e-06
"534",1.59241769344681e-05,1.01709819574022e-05
"535",3.96922551014744e-06,2.97259474912479e-06
"536",1.07389599029628e-05,6.70926439470605e-06
"537",7.34840749013121e-06,4.95655777154063e-06
"538",4.230606287367e-06,3.07699535072922e-06
"539",1.36645578569305e-05,9.42591473323057e-06
"540",3.19094183937673e-05,2.05904231250489e-05
"541",1.02586260533122e-05,6.5677151800359e-06
"542",1.14481057095201e-05,7.75162083759176e-06
"543",7.71888587626412e-06,5.28892316319365e-06
"544",9.87744398886709e-06,6.52453128080207e-06
"545",4.76030773611496e-06,3.47245814482359e-06
"546",7.79075415859314e-06,5.11478240253799e-06
"547",1.48383138171068e-05,9.31474397557974e-06
"548",9.92443194078323e-06,6.81239334745309e-06
"549",2.44289880778561e-05,1.3894346282159e-05
"550",9.94010947514797e-06,6.7490648462842e-06
"551",6.65745241420425e-06,4.55596262627844e-06
"552",8.15274365475288e-06,5.29164285988567e-06
"553",1.20169000450171e-05,7.33249025722654e-06
"554",1.57981781086665e-05,1.01309292538958e-05
"555",4.02551325250301e-06,2.99201843190741e-06
"556",2.54952223557756e-05,1.59569801851947e-05
"557",3.18889382651432e-05,1.79910186920916e-05
"558",4.84344455757757e-06,3.39516404960273e-06
"559",1.30412662083525e-05,8.30073196336305e-06
"560",2.71841958166345e-05,1.72910740768777e-05
"561",9.73607326219136e-06,5.9018538815767e-06
"562",1.15623190390397e-05,7.61469085026291e-06
"563",4.76601680929154e-06,3.31252822637905e-06
"564",2.59491962447679e-05,1.64175201788893e-05
"565",1.23212665694194e-05,7.78498083584305e-06
"566",4.38087550434814e-06,3.13978131669369e-06
"567",1.20706272156752e-05,7.82195154148709e-06
"568",1.04909005323115e-05,6.84099589467365e-06
"569",1.61947882512796e-05,1.02188656484565e-05
"570",3.14182388862792e-06,2.21744230018969e-06
"571",1.0689141007368e-05,6.57660215005301e-06
"572",4.0358045401381e-06,2.83712086604811e-06
"573",8.37759186083409e-06,5.86957311159545e-06
"574",1.54632486668114e-05,9.86560779764109e-06
"575",4.46908816908847e-06,3.14151222049429e-06
"576",6.67489423264985e-06,4.74281686303929e-06
"577",3.99466615788507e-06,2.74999832272403e-06
"578",4.3916810776513e-06,3.39610294326079e-06
"579",3.45912064622399e-05,1.99735280505739e-05
"580",1.5538014421781e-05,9.45069480795716e-06
"581",1.67694249619895e-05,1.00572600095865e-05
"582",1.18056659846001e-05,7.88362935065942e-06
"583",5.23572655211442e-06,3.90263236999409e-06
"584",7.34863640617205e-06,5.5197817569155e-06
"585",1.19451768875452e-05,8.16923582219324e-06
"586",1.47542534742622e-05,1.03957168875766e-05
"587",7.523863483934e-06,4.91152036104517e-06
"588",1.00677287660263e-05,6.87526255344419e-06
"589",1.07592249706677e-05,7.29664315147109e-06
"590",1.362205934718e-05,8.5155134307857e-06
"591",5.80286344235714e-06,3.74810896919548e-06
"592",9.65410896307193e-06,6.3066732494416e-06
"593",4.65510435490574e-06,3.41639028956408e-06
"594",2.86057865943447e-05,1.75491592866005e-05
"595",2.59357322197699e-05,1.48324985804666e-05
"596",6.29881749538283e-06,4.40043114630718e-06
"597",1.29989279125716e-05,8.09528625732069e-06
"598",1.24972254170597e-05,7.99094081021623e-06
"599",5.59875392053045e-06,3.95280976525155e-06
"600",1.82036993504528e-05,1.13780178982087e-05
"601",1.57876745745159e-05,1.01628631948883e-05
"602",4.7592161714771e-06,3.5236926034826e-06
"603",9.6832750155375e-06,6.64233260633898e-06
"604",1.00442777334086e-05,6.89719304212346e-06
"605",8.64591588746336e-06,5.64731424085105e-06
"606",2.00900779242663e-05,1.22424922146883e-05
"607",2.61213972865349e-05,1.55428061541502e-05
"608",1.37527467810525e-05,8.92734607663689e-06
"609",4.41405367843418e-06,3.40670144681378e-06
"610",8.36690324077446e-06,5.6095465555962e-06
"611",8.83880501737244e-06,5.9009746230669e-06
"612",8.09222104194239e-06,5.47014529814814e-06
"613",1.28929636314134e-05,8.27360962123285e-06
"614",1.72644668644889e-05,1.03389858644041e-05
"615",2.825003605825e-06,2.31266388263108e-06
"616",1.67317543153863e-05,1.07079284730975e-05
"617",1.30301663186622e-05,8.41310027682145e-06
"618",4.11923076679191e-05,2.40448216701883e-05
"619",7.84803714160952e-06,5.08546765063401e-06
"620",1.88292252440383e-05,1.22018057143123e-05
"621",1.78731438579293e-05,1.15754681527975e-05
"622",1.51127130399174e-05,8.82467299786309e-06
"623",2.57078436313384e-06,1.94818477699412e-06
"624",2.43610696387105e-06,1.84288529647365e-06
"625",1.09330860138546e-05,7.59207349958824e-06
"626",1.8378511610969e-05,1.1226590840193e-05
"627",4.45001094297935e-06,3.0960362612067e-06
"628",1.10777552849954e-05,7.17908731500065e-06
"629",1.05068193132756e-05,6.77367354620612e-06
"630",5.43556380737602e-06,3.97914558778208e-06
"631",1.68667880456195e-05,1.02158509103829e-05
"632",1.18914930515275e-05,7.56365579590096e-06
"633",2.88560730903675e-05,1.80758083778115e-05
"634",1.41516549446692e-05,9.34863281368467e-06
"635",3.58715954405269e-05,2.12383854917431e-05
"636",1.29038139825673e-05,8.09866377066421e-06
"637",3.33203369351352e-06,2.31847088000955e-06
"638",1.05398314132079e-05,7.19563075725885e-06
"639",1.28827607537791e-05,7.93715157660961e-06
"640",1.45531727103742e-05,1.00062278367776e-05
"641",1.05241937344214e-05,5.90054511220077e-06
"642",1.45485383777628e-05,9.36559086504928e-06
"643",1.19808824948283e-05,8.33459873593027e-06
"644",1.71214122286797e-05,1.07786739965816e-05
"645",7.01358204844618e-06,4.6143630673168e-06
"646",2.05225887710662e-05,1.21346025114282e-05
"647",7.66209948133956e-06,5.38575433373189e-06
"648",4.56222069544435e-05,2.65317350739532e-05
"649",1.28709612477507e-05,8.29554547389133e-06
